status,card_present_flag,txn_description,first_name,balance,gender,age,merchant_state,amount,customer_id,longitude,latitude,month,day,day_name,month_name
authorized,1.0,SALES-POS,Nathaniel,6893.82,M,31,NSW,14.7,CUS-2083971310,151.11,-33.99,9,20,Thursday,September
authorized,1.0,POS,Tonya,6388.78,F,27,WA,20.62,CUS-3026014945,116.06,-32.0,9,20,Thursday,September
authorized,1.0,POS,Derek,4840.86,M,20,VIC,6.04,CUS-3325710106,145.04,-37.92,9,20,Thursday,September
authorized,1.0,POS,Ryan,4010.18,M,31,NSW,47.59,CUS-3129499595,150.92,-33.77,9,20,Thursday,September
authorized,1.0,POS,Barry,8818.72,M,38,ACT,22.91,CUS-1604596597,138.67,-34.86,9,20,Thursday,September
authorized,1.0,POS,Susan,7768.29,F,19,VIC,22.14,CUS-1928710999,145.15,-37.76,9,20,Thursday,September
authorized,0.0,POS,Michael,795.13,M,38,NSW,15.96,CUS-2142601169,151.23,-33.94,9,20,Thursday,September
posted,,PAYMENT,Joseph,6590.22,M,21,,35.0,CUS-537508723,147.08,-37.97,9,20,Thursday,September
authorized,1.0,SALES-POS,Michael,779.12,M,38,NSW,16.01,CUS-2142601169,151.23,-33.94,9,20,Thursday,September
authorized,1.0,POS,Jeffrey,3194.2,M,24,VIC,22.03,CUS-1433879684,145.0,-37.83,9,20,Thursday,September
authorized,1.0,POS,Sandra,8452.4,F,34,NT,17.7,CUS-4142663097,130.9,-12.37,9,20,Thursday,September
posted,,PAYMENT,Timothy,5653.47,M,20,,15.0,CUS-2484453271,145.23,-37.86,9,20,Thursday,September
authorized,1.0,POS,Jacqueline,4796.93,F,30,SA,33.85,CUS-497688347,138.63,-34.93,9,20,Thursday,September
authorized,1.0,POS,Dustin,5427.32,M,28,VIC,106.41,CUS-1140341822,144.97,-37.42,9,20,Thursday,September
authorized,0.0,POS,Susan,7744.73,F,19,VIC,23.56,CUS-1928710999,145.15,-37.76,9,20,Thursday,September
authorized,1.0,SALES-POS,Christopher,9663.2,M,35,SA,34.15,CUS-1896554896,151.68,-32.98,9,20,Thursday,September
posted,,PAYMENT,Matthew,11822.88,M,39,,60.0,CUS-1790886359,145.17,-37.84,9,20,Thursday,September
authorized,1.0,SALES-POS,Elizabeth,28308.4,F,50,VIC,32.89,CUS-2977593493,144.96,-37.69,9,20,Thursday,September
authorized,1.0,POS,Kimberly,3871.38,F,24,VIC,15.49,CUS-3378712515,145.45,-37.74,9,20,Thursday,September
authorized,1.0,POS,Jessica,4941.38,F,21,NT,8.87,CUS-325142416,130.84,-12.45,9,20,Thursday,September
authorized,1.0,POS,James,12121.3,M,28,NSW,82.67,CUS-4023861240,147.63,-22.84,9,20,Thursday,September
authorized,1.0,SALES-POS,Elizabeth,28269.13,F,50,VIC,39.27,CUS-2977593493,144.96,-37.69,9,20,Thursday,September
posted,,PAYMENT,Rhonda,4081.65,F,40,,33.0,CUS-1614226872,153.1,-27.66,9,20,Thursday,September
authorized,0.0,SALES-POS,Susan,7725.99,F,19,VIC,18.74,CUS-1928710999,145.15,-37.76,9,20,Thursday,September
authorized,1.0,POS,Amy,3770.88,F,43,VIC,14.01,CUS-2599279756,142.77,-37.06,9,20,Thursday,September
authorized,1.0,POS,Tiffany,5022.14,F,25,WA,26.18,CUS-1669695324,115.74,-31.72,9,20,Thursday,September
authorized,1.0,POS,Michael,769.03,M,38,NSW,10.09,CUS-2142601169,151.23,-33.94,9,20,Thursday,September
authorized,0.0,SALES-POS,Christopher,9578.53,M,35,NSW,84.67,CUS-1896554896,151.68,-32.98,9,20,Thursday,September
authorized,1.0,POS,Christopher,9556.61,M,35,NSW,21.92,CUS-1896554896,151.68,-32.98,9,20,Thursday,September
authorized,1.0,POS,Michael,753.05,M,38,NSW,15.98,CUS-2142601169,151.23,-33.94,9,20,Thursday,September
authorized,1.0,SALES-POS,Derek,4818.2,M,20,VIC,22.66,CUS-3325710106,145.04,-37.92,9,20,Thursday,September
authorized,1.0,SALES-POS,Tyler,8788.5,M,44,VIC,20.54,CUS-1892177589,144.79,-37.73,9,20,Thursday,September
authorized,1.0,SALES-POS,Sandra,8328.92,F,34,NT,123.48,CUS-4142663097,130.9,-12.37,9,20,Thursday,September
authorized,0.0,POS,Eric,8653.39,M,22,NSW,32.75,CUS-326006476,151.18,-33.8,9,20,Thursday,September
posted,,PAYMENT,Tyler,8766.62,M,44,,15.0,CUS-1892177589,144.79,-37.73,9,20,Thursday,September
posted,,PAYMENT,Luis,6958.07,M,27,,29.0,CUS-3180318393,144.71,-37.58,9,20,Thursday,September
posted,,PAYMENT,Sandra,8291.92,F,34,,37.0,CUS-4142663097,130.9,-12.37,9,20,Thursday,September
authorized,1.0,SALES-POS,Derek,4607.05,M,20,VIC,211.15,CUS-3325710106,145.04,-37.92,9,20,Thursday,September
authorized,1.0,POS,Tyler,8781.62,M,44,VIC,6.88,CUS-1892177589,144.79,-37.73,9,20,Thursday,September
authorized,1.0,SALES-POS,Jessica,22978.72,F,34,NSW,22.22,CUS-1196156254,138.52,-35.01,9,20,Thursday,September
authorized,1.0,SALES-POS,Michael,746.81,M,38,NSW,6.24,CUS-2142601169,151.23,-33.94,9,20,Thursday,September
authorized,1.0,SALES-POS,Derek,4589.43,M,20,VIC,17.62,CUS-3325710106,145.04,-37.92,9,20,Thursday,September
posted,,PAYMENT,Isaiah,15243.22,M,23,,41.0,CUS-1462656821,151.27,-33.76,9,20,Thursday,September
posted,,PAYMENT,Barry,8769.72,M,38,,49.0,CUS-1604596597,138.67,-34.86,9,20,Thursday,September
authorized,1.0,SALES-POS,Sandra,8260.04,F,34,NT,31.88,CUS-4142663097,130.9,-12.37,9,20,Thursday,September
authorized,1.0,SALES-POS,Elizabeth,28249.62,F,50,VIC,19.51,CUS-2977593493,144.96,-37.69,9,20,Thursday,September
authorized,1.0,SALES-POS,Kimberly,3849.85,F,24,VIC,21.53,CUS-3378712515,145.45,-37.74,9,20,Thursday,September
posted,,PAYMENT,Michael,685.2,M,38,,50.0,CUS-2142601169,151.23,-33.94,9,20,Thursday,September
authorized,1.0,POS,Jessica,22929.71,F,34,ACT,49.01,CUS-1196156254,138.52,-35.01,9,20,Thursday,September
authorized,0.0,POS,Barry,8744.74,M,38,NSW,24.98,CUS-1604596597,138.67,-34.86,9,20,Thursday,September
authorized,1.0,SALES-POS,Tiffany,4990.31,F,25,WA,31.83,CUS-1669695324,115.74,-31.72,9,20,Thursday,September
authorized,0.0,POS,Michael,735.2,M,38,SA,11.61,CUS-2142601169,151.23,-33.94,9,20,Thursday,September
authorized,1.0,SALES-POS,Elizabeth,28225.69,F,50,VIC,23.93,CUS-2977593493,144.96,-37.69,9,20,Thursday,September
posted,,PAYMENT,Tyler,8725.62,M,44,,41.0,CUS-1892177589,144.79,-37.73,9,20,Thursday,September
authorized,1.0,POS,Ryan,3997.58,M,31,NSW,12.6,CUS-3129499595,150.92,-33.77,9,20,Thursday,September
authorized,1.0,SALES-POS,Robert,7332.03,M,20,NSW,197.67,CUS-2688605418,151.22,-33.87,9,20,Thursday,September
authorized,1.0,SALES-POS,Charles,13950.32,M,18,QLD,17.58,CUS-3336454548,153.41,-28.01,9,20,Thursday,September
posted,,PHONE BANK,James,12063.3,M,28,,58.0,CUS-4023861240,147.63,-22.84,9,20,Thursday,September
authorized,1.0,POS,Kenneth,13117.6,M,35,QLD,8.06,CUS-2738291516,153.02,-27.66,9,20,Thursday,September
authorized,0.0,SALES-POS,Tyler,8711.26,M,44,VIC,14.36,CUS-1892177589,144.79,-37.73,9,20,Thursday,September
authorized,1.0,POS,Abigail,11378.41,F,40,SA,10.48,CUS-2505971401,138.58,-34.96,9,20,Thursday,September
authorized,1.0,POS,Catherine,3103.82,F,26,NSW,0.1,CUS-331942311,151.27,-33.85,9,20,Thursday,September
posted,,PAYMENT,Ashley,8843.09,F,25,,32.0,CUS-1220154422,150.5,-23.4,9,20,Thursday,September
posted,,PAYMENT,Christopher,9520.61,M,35,,36.0,CUS-1896554896,151.68,-32.98,9,20,Thursday,September
posted,,PAYMENT,Catherine,3070.82,F,26,,33.0,CUS-331942311,151.27,-33.85,9,20,Thursday,September
authorized,1.0,POS,Tiffany,4949.64,F,25,SA,40.67,CUS-1669695324,115.74,-31.72,9,20,Thursday,September
authorized,1.0,POS,Barry,8684.63,M,38,NSW,60.11,CUS-1604596597,138.67,-34.86,9,20,Thursday,September
authorized,0.0,POS,Kaitlyn,5301.39,F,21,WA,7.3,CUS-809013380,114.62,-28.8,9,20,Thursday,September
authorized,1.0,POS,Tiffany,4917.28,F,25,NSW,32.36,CUS-1669695324,115.74,-31.72,9,20,Thursday,September
posted,,PAYMENT,Christine,15250.54,F,39,,52.0,CUS-2376382098,151.04,-33.8,9,20,Thursday,September
posted,,INTER BANK,Christopher,62240.84,M,33,,59.0,CUS-3117610635,145.13,-37.7,9,20,Thursday,September
authorized,1.0,POS,Susan,7719.97,F,19,VIC,6.02,CUS-1928710999,145.15,-37.76,9,20,Thursday,September
authorized,0.0,SALES-POS,Robert,7317.47,M,20,NSW,14.56,CUS-2688605418,151.22,-33.87,9,20,Thursday,September
authorized,1.0,POS,Derek,4576.43,M,20,VIC,13.0,CUS-3325710106,145.04,-37.92,9,20,Thursday,September
authorized,1.0,SALES-POS,Barry,8598.18,M,38,SA,86.45,CUS-1604596597,138.67,-34.86,9,20,Thursday,September
authorized,1.0,SALES-POS,Jessica,22919.41,F,34,NSW,10.3,CUS-1196156254,138.52,-35.01,9,21,Friday,September
authorized,1.0,POS,Tiffany,4887.94,F,25,WA,29.34,CUS-1669695324,115.74,-31.72,9,21,Friday,September
authorized,1.0,POS,Nathaniel,6826.47,M,31,NSW,67.35,CUS-2083971310,151.11,-33.99,9,21,Friday,September
posted,,PAYMENT,Dustin,5239.32,M,28,,188.0,CUS-1140341822,144.97,-37.42,9,21,Friday,September
authorized,1.0,SALES-POS,Kaitlyn,4923.6,F,21,VIC,377.79,CUS-809013380,114.62,-28.8,9,21,Friday,September
authorized,1.0,POS,Ryan,3967.79,M,31,NSW,29.79,CUS-3129499595,150.92,-33.77,9,21,Friday,September
posted,,PAYMENT,Barry,8539.18,M,38,,59.0,CUS-1604596597,138.67,-34.86,9,21,Friday,September
posted,,PAYMENT,Richard,18282.62,M,24,,43.0,CUS-51506836,152.99,-27.49,9,21,Friday,September
authorized,1.0,SALES-POS,Michael,679.94,M,38,NSW,5.26,CUS-2142601169,151.23,-33.94,9,21,Friday,September
posted,,PAYMENT,Ricky,13064.47,M,43,,23.0,CUS-3142625864,145.16,-37.84,9,21,Friday,September
posted,,PAYMENT,Michelle,11635.06,F,19,,40.0,CUS-883482547,150.82,-34.01,9,21,Friday,September
authorized,1.0,POS,Jeffrey,3188.51,M,24,VIC,5.69,CUS-1433879684,145.0,-37.83,9,21,Friday,September
authorized,1.0,POS,Tyler,8697.6,M,44,VIC,13.66,CUS-1892177589,144.79,-37.73,9,21,Friday,September
authorized,0.0,POS,Jeffrey,3113.46,M,30,QLD,10.54,CUS-860700529,153.05,-27.61,9,21,Friday,September
posted,,PAYMENT,Craig,38521.43,M,28,,65.0,CUS-2663907001,151.12,-33.89,9,21,Friday,September
authorized,1.0,POS,Michael,654.61,M,38,NSW,25.33,CUS-2142601169,151.23,-33.94,9,21,Friday,September
posted,,PAYMENT,Paul,10145.73,M,25,,28.0,CUS-3989008654,115.79,-31.94,9,21,Friday,September
posted,,PAYMENT,Kaitlyn,4895.6,F,21,,28.0,CUS-809013380,114.62,-28.8,9,21,Friday,September
authorized,1.0,SALES-POS,Derek,4566.74,M,20,VIC,9.69,CUS-3325710106,145.04,-37.92,9,21,Friday,September
posted,,PAYMENT,Abigail,11262.41,F,40,,116.0,CUS-2505971401,138.58,-34.96,9,21,Friday,September
posted,,PAYMENT,Ricky,13047.47,M,43,,17.0,CUS-3142625864,145.16,-37.84,9,21,Friday,September
authorized,1.0,SALES-POS,Rhonda,4071.89,F,40,QLD,9.76,CUS-1614226872,153.1,-27.66,9,21,Friday,September
posted,,PAYMENT,Mackenzie,2241.42,F,18,,189.0,CUS-586638664,150.79,-33.64,9,21,Friday,September
authorized,1.0,SALES-POS,Dustin,5219.49,M,28,VIC,19.83,CUS-1140341822,144.97,-37.42,9,21,Friday,September
authorized,1.0,POS,Abigail,11241.94,F,40,ACT,20.47,CUS-2505971401,138.58,-34.96,9,21,Friday,September
authorized,0.0,SALES-POS,Scott,5061.45,M,23,NSW,4.68,CUS-511326734,150.9,-34.37,9,21,Friday,September
authorized,0.0,SALES-POS,Tyler,8687.26,M,44,VIC,10.34,CUS-1892177589,144.79,-37.73,9,21,Friday,September
authorized,0.0,SALES-POS,Derek,4527.57,M,20,NSW,39.17,CUS-3325710106,145.04,-37.92,9,21,Friday,September
authorized,0.0,SALES-POS,Antonio,6582.13,M,26,WA,27.32,CUS-1646621553,115.78,-31.9,9,21,Friday,September
authorized,1.0,SALES-POS,Rhonda,4012.6,F,40,QLD,59.29,CUS-1614226872,153.1,-27.66,9,21,Friday,September
authorized,1.0,SALES-POS,Heather,5965.22,F,41,VIC,34.4,CUS-2348881191,144.93,-37.79,9,21,Friday,September
authorized,0.0,POS,Eric,8635.86,M,22,NSW,17.53,CUS-326006476,151.18,-33.8,9,21,Friday,September
authorized,0.0,SALES-POS,Tyler,8668.03,M,44,VIC,19.23,CUS-1892177589,144.79,-37.73,9,21,Friday,September
authorized,1.0,POS,Michele,6471.59,F,30,VIC,10.28,CUS-1271030853,145.04,-37.85,9,21,Friday,September
authorized,1.0,POS,Rhonda,3986.38,F,40,QLD,26.22,CUS-1614226872,153.1,-27.66,9,21,Friday,September
authorized,1.0,POS,Matthew,11809.39,M,39,VIC,13.49,CUS-1790886359,145.17,-37.84,9,21,Friday,September
authorized,1.0,POS,Michael,604.76,M,38,NSW,49.85,CUS-2142601169,151.23,-33.94,9,21,Friday,September
authorized,1.0,SALES-POS,Matthew,11776.1,M,39,VIC,33.29,CUS-1790886359,145.17,-37.84,9,21,Friday,September
posted,,PAYMENT,Christopher,62190.84,M,33,,50.0,CUS-3117610635,145.13,-37.7,9,21,Friday,September
posted,,PAYMENT,Paul,10056.73,M,25,,89.0,CUS-3989008654,115.79,-31.94,9,21,Friday,September
authorized,1.0,POS,Rhonda,3940.91,F,40,QLD,45.47,CUS-1614226872,153.1,-27.66,9,21,Friday,September
authorized,1.0,POS,Charles,13922.62,M,18,QLD,27.7,CUS-3336454548,153.41,-28.01,9,21,Friday,September
authorized,1.0,SALES-POS,Heather,5910.63,F,41,VIC,54.59,CUS-2348881191,144.93,-37.79,9,21,Friday,September
authorized,1.0,POS,Nathaniel,6766.89,M,31,QLD,59.58,CUS-2083971310,151.11,-33.99,9,21,Friday,September
posted,,INTER BANK,Rachael,6925.34,F,21,,66.0,CUS-134193016,145.06,-37.95,9,21,Friday,September
posted,,PAYMENT,Heather,5877.63,F,41,,33.0,CUS-2348881191,144.93,-37.79,9,21,Friday,September
posted,,INTER BANK,Amy,3752.88,F,43,,18.0,CUS-2599279756,142.77,-37.06,9,21,Friday,September
authorized,1.0,SALES-POS,Kaitlyn,4828.06,F,21,NSW,67.54,CUS-809013380,114.62,-28.8,9,21,Friday,September
authorized,1.0,SALES-POS,Michael,541.24,M,38,NSW,63.52,CUS-2142601169,151.23,-33.94,9,21,Friday,September
authorized,1.0,POS,Kaitlyn,4813.67,F,21,NSW,14.39,CUS-809013380,114.62,-28.8,9,21,Friday,September
authorized,1.0,POS,Rhonda,3902.21,F,40,QLD,38.7,CUS-1614226872,153.1,-27.66,9,21,Friday,September
authorized,1.0,SALES-POS,Jessica,4899.21,F,21,NT,42.17,CUS-325142416,130.84,-12.45,9,21,Friday,September
authorized,0.0,SALES-POS,Abigail,11232.6,F,40,SA,9.34,CUS-2505971401,138.58,-34.96,9,21,Friday,September
authorized,0.0,POS,Ryan,39066.51,M,38,NSW,93.62,CUS-3249305314,151.27,-33.9,9,21,Friday,September
authorized,1.0,SALES-POS,Derek,4454.87,M,20,VIC,72.7,CUS-3325710106,145.04,-37.92,9,21,Friday,September
posted,,PAYMENT,Jessica,22903.41,F,34,,16.0,CUS-1196156254,138.52,-35.01,9,21,Friday,September
posted,,PAYMENT,Marissa,11095.44,F,23,,179.0,CUS-2500783281,145.01,-37.93,9,21,Friday,September
authorized,1.0,POS,Rhonda,3879.87,F,40,QLD,22.34,CUS-1614226872,153.1,-27.66,9,21,Friday,September
authorized,1.0,POS,Derek,4445.02,M,20,VIC,9.85,CUS-3325710106,145.04,-37.92,9,21,Friday,September
authorized,0.0,SALES-POS,Rhonda,3871.06,F,40,QLD,8.81,CUS-1614226872,153.1,-27.66,9,21,Friday,September
posted,,PAYMENT,Jessica,4870.21,F,21,,29.0,CUS-325142416,130.84,-12.45,9,21,Friday,September
authorized,0.0,SALES-POS,Robert,7286.1,M,20,NSW,31.37,CUS-2688605418,151.22,-33.87,9,21,Friday,September
authorized,1.0,POS,James,12057.68,M,28,VIC,5.62,CUS-4023861240,147.63,-22.84,9,21,Friday,September
authorized,0.0,POS,Jessica,22866.41,F,34,ACT,37.0,CUS-1196156254,138.52,-35.01,9,21,Friday,September
authorized,1.0,POS,Mackenzie,2182.88,F,18,NSW,58.54,CUS-586638664,150.79,-33.64,9,21,Friday,September
posted,,PAYMENT,Sarah,18993.08,F,46,,22.0,CUS-1499065773,151.09,-33.91,9,21,Friday,September
posted,,PAYMENT,Tim,70202.78,M,40,,40.0,CUS-1816693151,115.83,-31.9,9,21,Friday,September
authorized,1.0,SALES-POS,Barry,8528.82,M,38,NSW,10.36,CUS-1604596597,138.67,-34.86,9,21,Friday,September
authorized,1.0,POS,Jeffrey,3172.05,M,24,VIC,16.46,CUS-1433879684,145.0,-37.83,9,21,Friday,September
authorized,0.0,SALES-POS,Catherine,3047.71,F,26,WA,23.11,CUS-331942311,151.27,-33.85,9,21,Friday,September
authorized,1.0,POS,Kimberly,3834.53,F,24,VIC,15.32,CUS-3378712515,145.45,-37.74,9,21,Friday,September
authorized,0.0,POS,James,12023.77,M,28,VIC,33.91,CUS-4023861240,147.63,-22.84,9,21,Friday,September
authorized,0.0,SALES-POS,James,12000.04,M,28,VIC,23.73,CUS-4023861240,147.63,-22.84,9,21,Friday,September
authorized,1.0,SALES-POS,Michael,465.99,M,38,NSW,75.25,CUS-2142601169,151.23,-33.94,9,21,Friday,September
posted,,PAYMENT,Stephanie,4411.21,F,53,,156.0,CUS-1005756958,153.03,-27.51,9,21,Friday,September
authorized,1.0,POS,Jeffrey,3152.63,M,24,VIC,19.42,CUS-1433879684,145.0,-37.83,9,21,Friday,September
authorized,1.0,POS,Virginia,6598.32,F,20,WA,15.98,CUS-127297539,115.79,-31.79,9,21,Friday,September
authorized,1.0,SALES-POS,Nathaniel,6731.69,M,31,NSW,35.2,CUS-2083971310,151.11,-33.99,9,21,Friday,September
authorized,1.0,POS,Kenneth,13086.97,M,35,QLD,30.63,CUS-2738291516,153.02,-27.66,9,21,Friday,September
authorized,0.0,SALES-POS,Tyler,8655.17,M,44,VIC,12.86,CUS-1892177589,144.79,-37.73,9,21,Friday,September
authorized,0.0,POS,Eric,8596.32,M,22,NSW,39.54,CUS-326006476,151.18,-33.8,9,21,Friday,September
authorized,0.0,POS,Kimberly,3787.95,F,24,VIC,46.58,CUS-3378712515,145.45,-37.74,9,21,Friday,September
posted,,PAYMENT,Michael,13194.24,M,40,,41.0,CUS-2031327464,151.23,-33.96,9,21,Friday,September
posted,,PAYMENT,Craig,38478.43,M,28,,43.0,CUS-2663907001,151.12,-33.89,9,21,Friday,September
posted,,PAYMENT,Linda,3363.65,F,24,,27.0,CUS-423725039,116.0,-31.88,9,21,Friday,September
authorized,1.0,SALES-POS,Jessica,4798.42,F,21,NT,71.79,CUS-325142416,130.84,-12.45,9,21,Friday,September
authorized,1.0,SALES-POS,Ryan,40919.33,M,38,NSW,28.13,CUS-3249305314,151.27,-33.9,9,21,Friday,September
authorized,1.0,SALES-POS,Eric,8565.18,M,22,NSW,31.14,CUS-326006476,151.18,-33.8,9,21,Friday,September
authorized,1.0,POS,Michael,447.83,M,38,SA,18.16,CUS-2142601169,151.23,-33.94,9,21,Friday,September
authorized,1.0,SALES-POS,Amy,3726.21,F,43,NSW,26.67,CUS-2599279756,142.77,-37.06,9,21,Friday,September
authorized,1.0,SALES-POS,Jessica,22840.7,F,34,SA,25.71,CUS-1196156254,138.52,-35.01,9,21,Friday,September
authorized,1.0,POS,Mackenzie,4128.03,F,18,NSW,7.14,CUS-586638664,150.79,-33.64,9,21,Friday,September
authorized,1.0,POS,Kimberly,3761.67,F,24,VIC,26.28,CUS-3378712515,145.45,-37.74,9,21,Friday,September
authorized,0.0,POS,Jessica,22815.98,F,34,SA,24.72,CUS-1196156254,138.52,-35.01,9,21,Friday,September
authorized,0.0,POS,Charles,13904.09,M,18,QLD,18.53,CUS-3336454548,153.41,-28.01,9,21,Friday,September
posted,,INTER BANK,Rachael,6892.34,F,21,,33.0,CUS-134193016,145.06,-37.95,9,21,Friday,September
posted,,PAYMENT,Jeffrey,3099.63,M,24,,53.0,CUS-1433879684,145.0,-37.83,9,21,Friday,September
posted,,PAYMENT,Renee,19755.62,F,38,,66.0,CUS-2206365095,144.89,-37.81,9,21,Friday,September
authorized,0.0,POS,Michael,437.65,M,38,NSW,10.18,CUS-2142601169,151.23,-33.94,9,21,Friday,September
authorized,1.0,SALES-POS,Barry,8510.74,M,38,SA,18.08,CUS-1604596597,138.67,-34.86,9,21,Friday,September
authorized,1.0,POS,Kimberly,3744.85,F,24,VIC,16.82,CUS-3378712515,145.45,-37.74,9,21,Friday,September
posted,,PAYMENT,Jessica,22752.98,F,34,,63.0,CUS-1196156254,138.52,-35.01,9,21,Friday,September
posted,,INTER BANK,Virginia,6543.32,F,20,,55.0,CUS-127297539,115.79,-31.79,9,21,Friday,September
posted,,PAYMENT,Fernando,13366.9,M,19,,40.0,CUS-2317998716,146.94,-36.04,9,21,Friday,September
posted,,PAYMENT,Maria,2582.66,F,35,,45.0,CUS-2650223890,138.69,-34.84,9,21,Friday,September
posted,,PAYMENT,Kaitlyn,4735.67,F,21,,78.0,CUS-809013380,114.62,-28.8,9,21,Friday,September
authorized,1.0,POS,Jeffrey,3056.07,M,24,VIC,43.56,CUS-1433879684,145.0,-37.83,9,21,Friday,September
authorized,1.0,SALES-POS,Maria,2627.66,F,35,VIC,46.65,CUS-2650223890,138.69,-34.84,9,21,Friday,September
authorized,1.0,POS,Jeffrey,3077.42,M,30,QLD,36.04,CUS-860700529,153.05,-27.61,9,21,Friday,September
authorized,1.0,SALES-POS,Matthew,11761.94,M,39,VIC,14.16,CUS-1790886359,145.17,-37.84,9,21,Friday,September
authorized,0.0,POS,Antonio,6548.82,M,26,WA,33.31,CUS-1646621553,115.78,-31.9,9,21,Friday,September
authorized,1.0,SALES-POS,Amy,3711.24,F,43,VIC,14.97,CUS-2599279756,142.77,-37.06,9,21,Friday,September
posted,,PAYMENT,Charles,13877.09,M,18,,27.0,CUS-3336454548,153.41,-28.01,9,21,Friday,September
authorized,1.0,POS,Barry,8504.38,M,38,SA,6.36,CUS-1604596597,138.67,-34.86,9,21,Friday,September
authorized,0.0,SALES-POS,Barry,8484.66,M,38,SA,19.72,CUS-1604596597,138.67,-34.86,9,21,Friday,September
authorized,1.0,SALES-POS,Edward,8519.14,M,19,WA,47.8,CUS-443776336,115.98,-32.07,9,21,Friday,September
authorized,1.0,SALES-POS,Maria,2481.62,F,35,NSW,101.04,CUS-2650223890,138.69,-34.84,9,21,Friday,September
authorized,1.0,SALES-POS,Heather,5778.8,F,41,QLD,98.83,CUS-2348881191,144.93,-37.79,9,21,Friday,September
authorized,1.0,POS,Darren,11725.43,M,20,SA,6.49,CUS-2110742437,138.56,-35.27,9,21,Friday,September
posted,,PAYMENT,Virginia,6459.37,F,20,,69.0,CUS-127297539,115.79,-31.79,9,21,Friday,September
posted,,PAYMENT,Andrew,55072.06,M,78,,38.0,CUS-1646183815,145.09,-37.82,9,21,Friday,September
posted,,PAYMENT,Nathaniel,6702.69,M,31,,29.0,CUS-2083971310,151.11,-33.99,9,21,Friday,September
posted,,PAYMENT,Fernando,13316.9,M,19,,50.0,CUS-2317998716,146.94,-36.04,9,21,Friday,September
posted,,PAYMENT,Jeffrey,3054.42,M,30,,23.0,CUS-860700529,153.05,-27.61,9,21,Friday,September
authorized,1.0,SALES-POS,Kimberly,3688.93,F,24,QLD,55.92,CUS-3378712515,145.45,-37.74,9,21,Friday,September
authorized,0.0,SALES-POS,Mackenzie,4112.69,F,18,WA,15.34,CUS-586638664,150.79,-33.64,9,21,Friday,September
authorized,1.0,SALES-POS,Ricky,12990.83,M,43,VIC,56.64,CUS-3142625864,145.16,-37.84,9,21,Friday,September
authorized,0.0,SALES-POS,Jessica,22739.22,F,34,NSW,13.76,CUS-1196156254,138.52,-35.01,9,21,Friday,September
authorized,1.0,POS,Virginia,6528.37,F,20,WA,14.95,CUS-127297539,115.79,-31.79,9,21,Friday,September
authorized,0.0,SALES-POS,Edward,8511.53,M,19,WA,7.61,CUS-443776336,115.98,-32.07,9,21,Friday,September
authorized,1.0,SALES-POS,James,11808.92,M,28,NSW,191.12,CUS-4023861240,147.63,-22.84,9,21,Friday,September
authorized,1.0,SALES-POS,Debra,4300.1,F,18,SA,18.11,CUS-1842679196,138.61,-34.89,9,21,Friday,September
authorized,1.0,POS,Robin,8240.64,F,34,NSW,50.79,CUS-1147642491,151.04,-33.77,9,21,Friday,September
authorized,0.0,SALES-POS,Ricky,12955.24,M,43,VIC,35.59,CUS-3142625864,145.16,-37.84,9,21,Friday,September
authorized,1.0,SALES-POS,Heather,5748.42,F,41,VIC,30.38,CUS-2348881191,144.93,-37.79,9,21,Friday,September
authorized,1.0,SALES-POS,Eric,8550.67,M,22,NSW,14.51,CUS-326006476,151.18,-33.8,9,21,Friday,September
authorized,0.0,POS,Robin,8210.87,F,34,SA,29.77,CUS-1147642491,151.04,-33.77,9,21,Friday,September
authorized,1.0,SALES-POS,Richard,18265.55,M,24,QLD,17.07,CUS-51506836,152.99,-27.49,9,21,Friday,September
authorized,1.0,POS,Jessica,4772.17,F,21,VIC,26.25,CUS-325142416,130.84,-12.45,9,21,Friday,September
authorized,1.0,SALES-POS,Sarah,21363.84,F,46,NSW,99.69,CUS-1499065773,151.09,-33.91,9,21,Friday,September
posted,,PAYMENT,Jeffrey,3015.07,M,24,,41.0,CUS-1433879684,145.0,-37.83,9,21,Friday,September
authorized,0.0,POS,Antonio,6527.59,M,26,WA,21.23,CUS-1646621553,115.78,-31.9,9,21,Friday,September
authorized,1.0,SALES-POS,Eric,8443.29,M,22,NSW,107.38,CUS-326006476,151.18,-33.8,9,21,Friday,September
authorized,0.0,SALES-POS,Tyler,7066.37,M,69,VIC,111.63,CUS-1388323263,144.96,-37.76,9,21,Friday,September
authorized,0.0,SALES-POS,Mackenzie,4098.39,F,18,NSW,14.3,CUS-586638664,150.79,-33.64,9,21,Friday,September
authorized,1.0,POS,Eric,8405.05,M,22,NSW,38.24,CUS-326006476,151.18,-33.8,9,22,Saturday,September
